char	slot	match	score
㠅	10	葛	0.9567
㠆	13	哺	0.9608
㠇	8	就	0.9544
㠈	13	堀	0.9596
㠉	10	副	0.9560
㠊	13	帳	0.9562
㠋	8	嵩	0.9617
㠌	3	嵌	0.9611
㠍	11	裏	0.9627
㠎	12	雅	0.9535
㠏	20	割	0.9535
㠐	5	韋	0.9588
㠑	21	割	0.9553
㠒	11	副	0.9537
㠓	19	到	0.9539
㠔	6	辟	0.9598
㠕	16	慢	0.9556
㠖	8	擊	0.9588
㠗	8	喚	0.9574
㠘	1	與	0.9639
㠙	20	到	0.9520
㠚	7	對	0.9602
㠛	23	握	0.9619
㠝	9	噂	0.9634
㠞	8	堡	0.9601
㠟	11	膝	0.9572
㠠	12	副	0.9642
㠡	10	噂	0.9572
㠢	17	擔	0.9542
㠣	11	暦	0.9545
㠤	11	噂	0.9555
㠥	12	輻	0.9516
㠦	22	割	0.9532
㠧	12	暦	0.9502
㠨	20	壤	0.9536
㠩	9	庇	0.9537
㠪	0	匚	0.9577
㠫	4	吴	0.9573
㠬	5	吴	0.9601
㠭	9	埠	0.9548
㠮	9	臼	0.9662
㠰	5	鬼	0.9508
㠱	1	貫	0.9684
㠲	1	叱	0.9675
㠳	4	価	0.9554
㠴	4	帆	0.9560
㠵	1	市	0.9526
㠶	5	帆	0.9674
㠷	6	吸	0.9601
㠸	7	快	0.9650
㠹	4	岭	0.9387
㠺	5	抄	0.9566
㠻	22	植	0.9640
㠼	14	帳	0.9561
㠽	15	帳	0.9635
㠾	3	留	0.9600
㠿	3	詣	0.9650
㡀	8	闭	0.9528
㡁	8	剤	0.9619
㡂	4	糧	0.9607
㡃	10	彻	0.9561
㡄	12	帕	0.9614
㡅	4	拠	0.9245
㡆	16	幌	0.9612
㡇	2	抑	0.9669
㡈	16	帳	0.9601
㡉	16	祠	0.9549
㡊	4	帽	0.9687
㡋	13	雅	0.9565
㡌	5	帽	0.9801
㡍	3	幕	0.9658
㡎	7	峻	0.9569
㡏	5	岭	0.9483
㡐	6	帽	0.9636
㡑	12	裔	0.9601
㡒	7	帽	0.9558
㡓	6	揮	0.9674
㡔	12	喀	0.9661
㡕	9	堺	0.9592
㡖	14	哺	0.9523
㡗	17	幌	0.9365
㡘	14	雅	0.9644
㡙	8	峰	0.9547
㡚	15	哺	0.9605
㡛	18	幌	0.9602
㡜	11	納	0.9608
㡝	9	峰	0.9575
㡞	8	博	0.9585
㡟	9	槽	0.9630
㡡	7	剛	0.9485
㡢	19	幌	0.9690
㡤	7	剩	0.9548
㡥	7	隱	0.9461
㡦	17	禧	0.9607
㡧	10	峰	0.9497
㡨	12	耀	0.9540
㡩	22	鹤	0.9468
㡪	17	慢	0.9542
㡫	16	褐	0.9634
㡬	1	畿	0.9650
㡭	2	圈	0.9394
㡮	6	鄰	0.9498
㡯	2	定	0.9576
㡰	1	庁	0.9651
㡱	4	庆	0.9609
㡲	3	戎	0.9479
㡴	17	座	0.9480
㡵	18	座	0.9606
㡶	0	県	0.9558
㡷	2	床	0.9718
㡸	1	库	0.9597
㡹	3	曰	0.9563
㡺	7	恒	0.9560
㡻	13	航	0.9592
㡼	9	唐	0.9655
㡽	10	唐	0.9723
㡾	7	痕	0.9744
㡿	4	庞	0.9631
㢀	9	煉	0.9567
㢁	6	家	0.9365
㢂	11	唐	0.9672
㢃	1	店	0.9690
㢄	3	屋	0.9603
㢅	5	庫	0.9693
㢆	6	厘	0.9752
㢇	6	虐	0.9610
㢈	3	雇	0.9626
㢊	13	暦	0.9620
㢋	19	座	0.9554
㢌	4	阿	0.9639
㢍	8	庚	0.9584
㢎	2	庙	0.9611
㢏	3	歴	0.9693
㢐	4	屈	0.9556
㢑	6	庫	0.9612
㢒	7	虐	0.9607
㢓	12	唐	0.9623
㢔	20	座	0.9673
㢕	5	雍	0.9613
㢖	14	庵	0.9649
㢗	1	喬	0.9577
㢘	15	廉	0.9639
㢙	16	廉	0.9551
㢚	4	庸	0.9608
㢛	4	歴	0.9697
㢜	14	層	0.9628
㢝	15	庵	0.9582
㢞	3	廣	0.9540
㢟	4	退	0.9563
㢠	3	廻	0.9705
㢡	15	辉	0.9596
㢢	2	弊	0.9721
㢣	16	辉	0.9611
㢤	1	龙	0.9612
㢥	3	压	0.9553
㢦	4	压	0.9590
㢧	2	写	0.9534
㢨	15	挥	0.9536
㢩	3	的	0.9608
㢪	2	玛	0.9504
㢫	1	帥	0.9574
㢬	1	冯	0.9628
㢭	7	跋	0.9584
㢮	7	拖	0.9620
㢯	1	張	0.9650
㢰	13	鼓	0.9579
㢱	11	弦	0.9582
㢲	0	宗	0.9574
㢳	3	织	0.9616
㢴	0	鬲	0.9450
㢵	10	哈	0.9659
㢶	10	臼	0.9591
㢷	4	記	0.9477
㢹	9	評	0.9605
㢺	4	接	0.9623
㢻	10	逮	0.9590
㢼	12	剖	0.9584
㢽	14	堀	0.9656
㢾	8	理	0.9638
㢿	14	喉	0.9718
㣀	5	靖	0.9659
㣁	5	屈	0.9629
㣂	1	賠	0.9565
㣃	11	歸	0.9601
㣄	2	張	0.9618
㣅	16	臂	0.9602
㣆	11	匯	0.9384
㣇	4	幕	0.9609
㣈	15	蹤	0.9602
㣉	0	以	0.9476
㣊	11	珍	0.9486
㣋	5	舛	0.9550
㣌	4	货	0.9520
㣍	0	従	0.9577
㣎	3	夏	0.9536
㣏	1	従	0.9623
㣐	4	织	0.9697
㣑	5	庸	0.9498
㣒	0	彰	0.9485
㣓	14	絞	0.9553
㣔	2	行	0.9621
㣕	6	伏	0.9704
㣖	7	伏	0.9673
㣗	4	护	0.9609
㣘	4	句	0.9621
㣙	3	油	0.9703
㣛	9	恰	0.9710
㣜	8	却	0.9635
㣝	3	伐	0.9656
㣞	10	併	0.9549
㣟	2	估	0.9712
㣠	6	纳	0.9600
㣡	12	神	0.9621
㣢	18	禅	0.9658
㣣	12	俠	0.9726
㣤	14	啓	0.9561
㣥	5	侍	0.9651
㣦	7	倭	0.9794
㣧	8	創	0.9489
㣨	5	姑	0.9692
㣩	13	椿	0.9668
㣪	2	徑	0.9669
㣫	14	偶	0.9568
㣬	4	昏	0.9600
㣭	9	堡	0.9639
㣮	5	南	0.9661
㣯	5	櫃	0.9664
㣰	10	堡	0.9653
㣱	3	債	0.9758
㣲	8	徴	0.9672
㣳	5	無	0.9572
㣴	19	禅	0.9641
㣵	3	健	0.9677
㣶	10	檀	0.9720
㣷	11	堡	0.9567
㣸	14	撲	0.9564
㣹	12	應	0.9566
㣻	1	交	0.9509
㣼	3	切	0.9576
㣽	2	率	0.9600
㣾	5	叔	0.9559
㣿	4	忙	0.9592
㤀	1	述	0.9442
㤁	4	医	0.9608
㤂	21	座	0.9595
㤃	7	坊	0.9643
㤄	2	市	0.9664
㤅	2	忍	0.9518
㤆	4	坂	0.9721
㤇	8	析	0.9623
㤈	3	恥	0.9469
㤉	9	闭	0.9684
㤊	4	农	0.9507
㤋	10	扮	0.9648
㤌	10	扣	0.9710
㤍	5	累	0.9499
㤎	5	想	0.9559
㤏	6	剂	0.9554
㤐	3	息	0.9546
㤑	5	祐	0.9659
㤒	19	棒	0.9667
㤓	1	材	0.9617
㤔	5	忙	0.9632
㤕	2	出	0.9523
㤖	6	忙	0.9640
㤗	3	泰	0.9622
㤘	3	悟	0.9502
㤙	3	思	0.9610
㤚	10	闭	0.9621
㤛	4	惟	0.9619
㤜	7	纳	0.9629
㤞	12	悼	0.9593
㤟	8	甥	0.9471
㤠	2	烈	0.9600
㤡	1	例	0.9620
㤢	1	怕	0.9666
㤣	4	焦	0.9533
㤤	2	使	0.9631
㤥	7	刻	0.9579
㤦	3	使	0.9702
㤨	2	供	0.9624
㤩	10	澄	0.9643
㤪	6	恩	0.9564
㤫	5	怎	0.9644
㤬	1	性	0.9521
㤭	3	知	0.9656
㤮	6	怎	0.9596
㤯	17	铜	0.9599
㤰	7	怎	0.9594
㤱	8	恒	0.9687
㤲	22	座	0.9464
㤳	13	喀	0.9636
㤴	18	惧	0.9637
㤵	7	翠	0.9603
㤶	11	动	0.9575
㤷	10	恰	0.9558
㤸	1	协	0.9666
㤹	4	树	0.9695
㤺	7	烷	0.9565
㤻	7	恩	0.9534
㤼	10	劫	0.9643
㤽	12	动	0.9646
㤾	7	探	0.9589
㥀	19	惧	0.9585
㥁	4	思	0.9553
㥂	20	惧	0.9691
㥃	0	門	0.9619
㥅	4	授	0.9631
㥆	13	神	0.9671
㥇	2	母	0.9490
㥈	1	忠	0.9678
㥉	4	悟	0.9692
㥊	8	脚	0.9588
㥋	12	堡	0.9620
㥌	1	杨	0.9564
㥍	9	博	0.9611
㥎	6	叔	0.9706
㥏	11	扣	0.9665
㥐	4	愈	0.9638
㥑	3	憂	0.9572
㥒	7	保	0.9722
㥓	8	埼	0.9632
㥔	21	惧	0.9636
㥕	13	谈	0.9457
㥖	11	聡	0.9610
㥗	18	慢	0.9639
㥘	17	祠	0.9562
㥙	2	忠	0.9628
㥚	6	貼	0.9557
㥛	18	祠	0.9522
㥜	12	谓	0.9695
㥝	8	撮	0.9600
㥞	7	剂	0.9581
㥟	19	像	0.9641
㥡	15	喉	0.9543
㥢	2	酒	0.9604
㥣	5	奪	0.9599
㥤	13	堡	0.9641
㥥	15	偶	0.9651
㥦	8	恩	0.9481
㥧	22	惧	0.9789
㥨	3	载	0.9626
㥩	8	诸	0.9678
㥪	9	楼	0.9582
㥫	4	倡	0.9634
㥬	10	傍	0.9585
㥭	5	齿	0.9625
㥮	19	慢	0.9484
㥯	4	息	0.9628
㥰	10	搜	0.9608
㥱	21	到	0.9564
㥲	5	息	0.9509
㥳	5	悟	0.9617
㥴	6	虚	0.9431
㥵	4	阳	0.9573
㥶	2	塞	0.9519
㥷	8	陵	0.9429
㥸	18	聘	0.9538
㥹	2	隣	0.9537
㥺	7	惜	0.9553
㥻	5	感	0.9599
㥼	10	憶	0.9558
㥾	2	匿	0.9580
㥿	16	豫	0.9608
㦀	2	遅	0.9570
㦁	4	惠	0.9559
㦄	5	歴	0.9715
㦅	18	醒	0.9608
㦆	23	惧	0.9624
㦇	2	鹿	0.9581
㦈	11	情	0.9639
㦉	12	情	0.9604
㦊	23	割	0.9523
㦋	14	喀	0.9641
㦌	15	護	0.9350
㦍	22	蘋	0.9509
㦎	0	劃	0.9547
㦏	18	禮	0.9645
㦐	2	訂	0.9511
㦑	11	畑	0.9588
㦒	2	胃	0.9576
㦓	12	隧	0.9505
㦔	10	組	0.9545
㦖	12	閉	0.9591
㦗	6	極	0.9591
㦘	17	豫	0.9559
㦙	20	慢	0.9588
㦚	9	辩	0.9579
㦛	3	舉	0.9513
㦜	22	壌	0.9634
㦝	5	隐	0.9530
㦞	9	壽	0.9639
㦟	3	愚	0.9607
㦠	8	對	0.9721
㦡	16	傑	0.9637
㦢	12	飾	0.9707
㦣	4	舉	0.9519
㦥	7	蘭	0.9543
㦦	23	闘	0.9599
㦧	7	嗜	0.9581
㦨	8	蘭	0.9534
㦩	12	優	0.9478
㦪	13	優	0.9524
㦫	9	憤	0.9663
㦬	12	匯	0.9685
㦭	6	靈	0.9570
㦯	7	叔	0.9548
㦰	0	变	0.9488
㦱	3	母	0.9573
㦲	16	賊	0.9620
㦳	17	裁	0.9569
㦴	8	叔	0.9636
㦵	10	楼	0.9690
㦶	5	載	0.9571
㦷	17	賊	0.9643
㦸	8	战	0.9725
㦹	18	賊	0.9610
㦺	6	曆	0.9644
㦻	4	载	0.9616
㦼	23	壌	0.9662
㦽	11	琉	0.9604
㦾	7	旭	0.9555
㦿	10	桌	0.9627
㧀	0	庭	0.9589
㧁	5	長	0.9671
㧂	3	庙	0.9742
㧃	12	扣	0.9701
㧄	13	扣	0.9709
㧅	9	抗	0.9596
㧆	14	扣	0.9801
㧇	15	扣	0.9737
㧈	4	担	0.9688
㧉	8	试	0.9599
㧊	16	扣	0.9755
㧋	5	扶	0.9697
㧌	7	托	0.9617
㧏	11	闭	0.9732
㧐	1	扱	0.9622
㧒	10	抗	0.9637
㧔	4	戎	0.9653
㧕	3	抑	0.9728
㧖	11	抗	0.9593
㧘	6	掌	0.9600
㧙	0	扬	0.9598
㧚	11	拓	0.9669
㧛	15	撃	0.9563
㧜	5	師	0.9649
㧝	16	撃	0.9541
㧞	1	抜	0.9692
㧠	5	拉	0.9707
㧡	2	孩	0.9654
㧢	5	和	0.9694
㧣	9	昧	0.9758
㧤	19	棋	0.9628
㧥	10	拼	0.9690
㧦	14	拘	0.9769
㧧	12	琉	0.9754
㧨	12	据	0.9584
㧩	9	脚	0.9583
㧪	10	挽	0.9580
㧫	7	掃	0.9781
㧬	4	昼	0.9585
㧭	17	撃	0.9627
㧮	17	扣	0.9716
㧰	5	乐	0.9671
㧱	7	餅	0.9571
㧲	10	昧	0.9732
㧳	9	擊	0.9660
㧴	11	拝	0.9690
㧵	6	招	0.9667
㧶	4	射	0.9705
㧷	14	播	0.9700
㧹	10	博	0.9680
㧺	11	踏	0.9700
㧻	9	塚	0.9595
㧼	12	拝	0.9734
㧽	15	堀	0.9632
㧿	5	從	0.9597
㨀	13	拝	0.9667
㨁	6	拒	0.9643
㨃	11	填	0.9653
㨄	21	调	0.9638
㨅	16	挥	0.9650
㨆	10	琳	0.9675
㨇	10	擊	0.9606
㨈	9	剤	0.9598
㨉	6	瑠	0.9692
㨊	23	植	0.9658
㨋	3	堵	0.9736
㨌	10	穀	0.9633
㨍	11	擊	0.9639
㨎	6	喫	0.9595
㨏	5	壊	0.9547
㨐	13	课	0.9708
㨑	8	摄	0.9611
㨒	9	掩	0.9613
㨓	17	挥	0.9722
㨔	16	域	0.9656
㨕	6	細	0.9623
㨖	9	摄	0.9692
㨗	13	据	0.9631
㨙	7	援	0.9709
㨚	6	壊	0.9657
㨛	18	扣	0.9724
㨜	3	玻	0.9643
㨝	14	据	0.9610
㨞	15	捧	0.9711
㨟	7	培	0.9572
㨠	12	填	0.9635
㨡	12	拓	0.9611
㨢	15	雅	0.9623
㨣	16	捧	0.9625
㨤	9	理	0.9627
㨥	8	紳	0.9671
㨦	1	携	0.9728
㨧	20	棋	0.9629
㨨	7	瑠	0.9675
㨩	7	擁	0.9576
㨪	18	挥	0.9590
㨫	17	措	0.9624
㨬	18	措	0.9677
㨭	11	臼	0.9542
㨮	11	搜	0.9619
㨯	10	摄	0.9648
㨰	10	擾	0.9632
㨱	8	着	0.9579
㨲	11	操	0.9693
㨳	9	埼	0.9612
㨴	2	弹	0.9614
㨵	7	掘	0.9615
㨶	10	揚	0.9661
㨷	23	撞	0.9700
㨸	9	控	0.9654
㨹	11	博	0.9659
㨺	5	辞	0.9634
㨻	18	撃	0.9673
㨼	4	碧	0.9679
㨽	16	堀	0.9712
㨾	11	擾	0.9619
㨿	17	據	0.9586
㩀	18	據	0.9681
㩁	12	推	0.9666
㩂	2	荆	0.9640
㩃	21	壤	0.9668
㩄	8	掘	0.9662
㩅	7	揮	0.9724
㩆	4	蹴	0.9601
㩇	1	轟	0.9637
㩈	19	挥	0.9679
㩊	19	構	0.9679
㩋	8	揮	0.9618
㩌	6	卑	0.9643
㩍	9	換	0.9716
㩎	17	堀	0.9643
㩏	9	掘	0.9613
㩐	17	辉	0.9671
㩑	17	捧	0.9646
㩓	12	擊	0.9632
㩔	20	艘	0.9612
㩕	14	環	0.9607
㩖	19	禮	0.9625
㩘	22	壤	0.9647
㩙	3	塞	0.9654
㩚	18	辉	0.9640
㩛	1	囲	0.9634
㩜	6	擺	0.9638
㩝	12	擾	0.9669
㩞	8	探	0.9704
㩟	18	捧	0.9606
㩠	20	難	0.9567
㩡	7	擺	0.9659
㩢	9	捜	0.9649
㩣	23	壤	0.9615
㩤	9	灘	0.9632
㩥	8	擁	0.9594
㩨	23	蘋	0.9536
㩩	11	摄	0.9728
㩫	10	憤	0.9702
㩬	19	賊	0.9604
㩭	20	挥	0.9674
㩮	19	捧	0.9660
㩯	7	繋	0.9606
㩰	12	操	0.9715
㩱	10	槽	0.9664
㩳	21	難	0.9603
㩴	7	攝	0.9696
㩵	5	獻	0.9547
㩶	15	播	0.9528
㩷	15	攜	0.9561
㩸	10	韓	0.9507
㩹	8	擅	0.9621
㩺	4	歧	0.9699
㩻	2	颇	0.9654
㩼	1	段	0.9609
㩽	11	昧	0.9668
㩾	10	捜	0.9517
㩿	2	改	0.9561
㪀	5	敢	0.9638
㪁	10	胶	0.9649
㪂	2	徙	0.9494
㪃	20	桓	0.9616
㪄	11	劫	0.9579
㪅	6	累	0.9491
㪆	8	跋	0.9571
㪇	3	牧	0.9643
㪈	14	鼓	0.9620
㪉	1	敌	0.9645
㪊	3	报	0.9610
㪋	9	跋	0.9639
㪌	7	細	0.9579
㪍	2	敌	0.9710
㪎	9	叔	0.9750
㪏	14	课	0.9615
㪐	11	破	0.9697
㪑	16	雅	0.9622
㪒	5	祝	0.9625
㪓	8	剩	0.9658
㪔	14	椿	0.9714
㪕	15	鼓	0.9691
㪖	10	叔	0.9695
㪗	16	鼓	0.9678
㪘	7	敘	0.9592
㪙	2	敗	0.9682
㪚	1	散	0.9790
㪛	12	摄	0.9611
㪜	10	跋	0.9702
㪝	1	粘	0.9683
㪞	12	臼	0.9562
㪟	6	敢	0.9681
㪠	5	载	0.9628
㪡	17	鼓	0.9684
㪢	11	跋	0.9681
㪣	5	敵	0.9569
㪤	4	數	0.9588
㪥	5	退	0.9600
㪦	3	敗	0.9773
㪧	18	鼓	0.9551
㪩	6	載	0.9614
㪪	2	寂	0.9611
㪫	3	叡	0.9713
㪬	10	截	0.9615
㪭	21	慢	0.9586
㪮	10	評	0.9533
㪯	0	羊	0.9563
㪰	2	柔	0.9647
㪱	15	猴	0.9655
㪲	0	斗	0.9621
㪳	4	屯	0.8960
㪴	5	射	0.9651
㪵	3	判	0.9657
㪶	13	臼	0.9593
㪸	14	琪	0.9660
㪹	9	對	0.9559
㪺	11	闽	0.9609
㪻	15	霍	0.9580
㪼	2	词	0.9590
㪽	1	匠	0.9620
㪾	6	節	0.9658
㪿	13	頻	0.9602
㫀	13	谓	0.9679
㫁	1	斷	0.9663
㫂	9	臓	0.9536
㫃	0	为	0.9622
㫄	2	匠	0.9597
㫅	5	份	0.9549
㫆	5	於	0.9617
㫇	8	辱	0.9594
㫈	5	负	0.9128
㫉	4	脆	0.9639
㫊	8	胎	0.9645
㫋	17	雅	0.9626
㫌	10	旗	0.9614
㫍	20	烯	0.9684
㫎	0	勧	0.9638
㫏	11	旗	0.9629
㫐	3	昆	0.9567
㫑	4	助	0.9649
㫓	7	吃	0.9572
㫔	1	旦	0.9588
㫗	2	旱	0.9644
㫘	4	否	0.9704
㫙	15	映	0.9695
㫚	2	唇	0.9602
㫜	14	坦	0.9719
㫝	13	眠	0.9628
㫞	16	映	0.9593
㫟	3	昭	0.9654
㫠	5	時	0.9609
㫡	7	累	0.9554
㫢	19	扣	0.9632
㫣	3	胃	0.9584
㫥	8	細	0.9514
㫦	15	喀	0.9609
㫧	11	桌	0.9634
㫨	14	臼	0.9581
㫩	3	毒	0.9624
㫪	4	春	0.9709
㫫	4	显	0.9744
㫬	12	闽	0.9634
㫭	4	胃	0.9661
㫮	2	皆	0.9672
㫯	1	鼻	0.9635
㫰	2	眼	0.9737
㫱	5	显	0.9599
㫲	10	埠	0.9666
㫳	3	唇	0.9745
㫴	14	賭	0.9649
㫵	6	時	0.9500
㫶	14	暗	0.9684
㫷	4	碁	0.9712
㫸	6	捷	0.9530
㫹	2	昇	0.9679
㫺	15	啓	0.9561
㫻	2	輪	0.9545
㫼	16	哺	0.9637
㫽	7	祖	0.9640
㫾	15	暗	0.9515
㫿	13	唯	0.9722
㬀	15	臼	0.9683
㬁	14	暦	0.9610
㬂	14	眠	0.9653
㬃	2	易	0.9626
㬄	5	扉	0.9644
㬆	16	暗	0.9689
㬇	8	晚	0.9700
㬈	17	暗	0.9654
㬉	7	喫	0.9616
㬊	4	晨	0.9590
㬍	12	博	0.9625
㬏	18	暗	0.9673
㬐	19	暗	0.9743
㬑	5	関	0.9577
㬒	20	捧	0.9545
㬓	17	晴	0.9592
㬔	11	喝	0.9491
㬕	7	时	0.9565
㬖	11	組	0.9601
㬗	12	暖	0.9525
㬘	10	掘	0.9547
㬚	6	撤	0.9685
㬛	12	曜	0.9429
㬜	6	冨	0.9666
㬝	20	暗	0.9738
㬞	21	暗	0.9673
㬟	16	赠	0.9613
㬠	12	組	0.9610
㬡	22	暗	0.9582
㬢	16	臼	0.9605
㬣	10	對	0.9594
㬤	12	喝	0.9559
㬥	1	暴	0.9564
㬦	13	組	0.9601
㬧	2	暴	0.9534
㬨	2	赫	0.9505
㬩	7	閏	0.9552
㬪	6	显	0.9605
㬫	6	靖	0.9605
㬬	13	曜	0.9680
㬭	14	曜	0.9593
㬮	7	冨	0.9532
㬯	11	開	0.9538
㬰	2	央	0.9660
㬱	5	昏	0.9544
㬲	4	通	0.9505
㬳	5	胜	0.9675
㬴	8	肝	0.9668
㬵	11	胶	0.9837
㬷	10	烟	0.9632
㬸	18	雅	0.9679
㬺	8	腾	0.9664
㬻	3	腔	0.9606
㬼	7	雄	0.9687
㬽	23	固	0.9077
㬾	5	腎	0.9683
㬿	9	腹	0.9750
㭀	14	藤	0.9620
㭁	4	极	0.9614
㭂	2	材	0.9655
㭃	4	私	0.9696
㭄	6	讯	0.9628
㭅	3	村	0.9530
㭆	0	果	0.9635
㭇	10	杭	0.9670
㭈	3	枝	0.9727
㭉	6	宋	0.9786
㭊	9	析	0.9695
㭋	5	柱	0.9718
㭌	0	杜	0.9719
㭍	4	朱	0.9756
㭏	1	桂	0.9712
㭐	5	朱	0.9688
㭑	12	昧	0.9731
㭒	4	相	0.9719
㭓	8	梓	0.9632
㭔	7	杯	0.9714
㭕	1	杜	0.9725
㭖	4	胚	0.9627
㭘	11	恰	0.9694
㭙	4	村	0.9734
㭚	11	松	0.9681
㭛	7	根	0.9674
㭜	9	械	0.9737
㭝	1	梵	0.9614
㭞	4	桜	0.9626
㭟	1	隶	0.9585
㭠	21	棋	0.9633
㭡	15	椿	0.9648
㭢	15	栖	0.9681
㭣	6	桐	0.9798
㭤	6	想	0.9650
㭥	2	杨	0.9673
㭦	16	桿	0.9672
㭧	9	梨	0.9683
㭨	13	概	0.9627
㭩	9	梓	0.9689
㭪	5	桶	0.9723
㭫	6	挫	0.9659
㭬	8	剂	0.9643
㭭	7	桐	0.9609
㭮	11	楼	0.9609
㭯	16	栖	0.9681
㭰	15	课	0.9630
㭱	21	桓	0.9678
㭲	9	格	0.9626
㭳	10	梓	0.9766
㭴	17	桿	0.9630
㭵	15	拘	0.9712
㭶	4	榜	0.9632
㭷	19	雅	0.9639
㭸	22	棋	0.9627
㭹	7	極	0.9684
㭺	10	掩	0.9689
㭻	10	椅	0.9666
㭼	22	桓	0.9612
㭾	18	堀	0.9692
㮀	17	栖	0.9643
㮁	4	権	0.9709
㮂	6	長	0.9541
㮃	12	楼	0.9638
㮄	23	桓	0.9598
㮅	1	査	0.9693
㮆	12	検	0.9693
㮇	17	橋	0.9604
㮈	20	棒	0.9722
㮉	11	叔	0.9691
㮊	5	树	0.9732
㮋	20	雅	0.9644
㮌	4	框	0.9713
㮍	8	粟	0.9590
㮎	18	橋	0.9720
㮏	21	棒	0.9678
㮐	5	椎	0.9661
㮑	4	棺	0.9717
㮒	11	槽	0.9699
㮓	8	極	0.9610
㮔	4	種	0.9630
㮕	7	想	0.9685
㮖	12	槽	0.9649
㮗	16	樂	0.9661
㮘	13	粮	0.9693
㮛	18	桿	0.9708
㮜	5	框	0.9679
㮝	4	卻	0.9673
㮞	16	喀	0.9668
㮟	3	枠	0.9677
㮠	7	棟	0.9675
㮡	9	渠	0.9649
㮢	8	根	0.9713
㮤	8	翠	0.9670
㮥	16	椿	0.9658
㮦	14	樣	0.9671
㮧	11	楊	0.9592
㮨	11	榴	0.9657
㮩	8	想	0.9604
㮪	4	朽	0.9660
㮫	6	椎	0.9638
㮬	22	棒	0.9639
㮭	5	棺	0.9667
㮯	12	闭	0.9630
㮰	9	想	0.9713
㮱	21	雅	0.9625
㮲	12	楊	0.9575
㮳	3	槻	0.9670
㮴	7	横	0.9643
㮶	4	糊	0.9662
㮷	9	稽	0.9706
㮸	22	雅	0.9629
㮹	6	徹	0.9661
㮺	13	裔	0.9603
㮻	12	榴	0.9632
㮼	10	想	0.9584
㮽	10	搬	0.9655
㮿	13	槽	0.9682
㯀	16	蹤	0.9622
㯁	13	榴	0.9623
㯂	20	構	0.9683
㯃	3	漆	0.9657
㯄	23	座	0.9552
㯅	23	雅	0.9616
㯆	6	棺	0.9638
㯇	6	框	0.9629
㯈	23	棒	0.9641
㯉	14	粮	0.9592
㯊	9	極	0.9605
㯌	3	杨	0.9651
㯍	10	極	0.9692
㯎	15	樣	0.9625
㯏	8	架	0.9659
㯐	10	渠	0.9647
㯑	11	極	0.9608
㯒	11	視	0.9691
㯔	0	叢	0.9314
㯕	23	棋	0.9671
㯗	0	閑	0.9678
㯘	13	楊	0.9578
㯙	7	徹	0.9731
㯚	10	格	0.9683
㯛	3	樹	0.9622
㯜	19	桿	0.9663
㯝	14	榴	0.9710
㯞	6	櫃	0.9639
㯟	4	禁	0.9638
㯠	20	桿	0.9651
㯡	12	膝	0.9605
㯢	23	標	0.9724
㯣	11	琳	0.9649
㯤	12	叔	0.9607
㯥	5	頼	0.9737
㯦	17	椿	0.9653
㯧	4	槻	0.9549
㯨	7	剰	0.9662
㯩	11	栽	0.9618
㯪	12	極	0.9626
㯫	10	勅	0.9658
㯬	7	楚	0.9551
㯭	2	梶	0.9611
㯯	17	積	0.9612
㯰	14	槽	0.9650
㯱	4	毒	0.9581
㯲	19	橋	0.9630
㯳	14	概	0.9684
㯴	17	喀	0.9665
㯵	15	槽	0.9643
㯶	19	梭	0.9583
㯷	20	橋	0.9661
㯸	16	槽	0.9494
㯹	4	樹	0.9662
㯺	9	粟	0.9648
㯻	12	裏	0.9516
㯼	8	横	0.9508
㯽	21	桿	0.9637
㯾	17	槽	0.9666
㯿	14	裔	0.9634
㰀	13	叔	0.9614
㰁	15	榴	0.9686
㰂	0	審	0.9662
㰃	21	橋	0.9625
㰄	9	細	0.9622
㰅	13	銅	0.9620
㰆	14	囊	0.9546
㰇	18	槽	0.9589
㰈	16	護	0.9553
㰉	1	雑	0.9587
㰊	19	碳	0.9534
㰋	8	剰	0.9626
㰌	5	糧	0.9658
㰍	10	粟	0.9631
㰎	10	權	0.9637
㰏	22	橋	0.9673
㰐	13	極	0.9656
㰑	17	傑	0.9646
㰓	7	櫃	0.9732
㰔	18	傑	0.9582
㰕	9	擁	0.9534
㰗	6	糧	0.9570
㰙	19	槽	0.9653
㰚	10	擁	0.9627
㰛	19	傑	0.9698
㰜	20	槽	0.9719
㰝	10	既	0.9632
㰞	4	吹	0.9617
㰟	5	饮	0.9562
㰠	12	胶	0.9598
㰡	6	於	0.9623
㰢	4	知	0.9613
㰣	6	岭	0.9579
㰤	5	吹	0.9589
㰥	8	欺	0.9564
㰦	13	胶	0.9657
㰧	16	啓	0.9613
㰨	14	胶	0.9587
㰩	5	坎	0.9563
㰪	9	欺	0.9547
㰫	2	软	0.9667
㰬	5	句	0.9630
㰭	20	燈	0.9702
㰮	14	腺	0.9625
㰯	3	泉	0.9552
㰰	6	効	0.9650
㰱	2	展	0.9583
㰲	12	恢	0.9667
㰳	10	欺	0.9591
㰴	4	泉	0.9614
㰵	2	欧	0.9681
㰶	21	燈	0.9712
㰷	9	威	0.9664
㰸	9	飲	0.9671
㰹	2	戚	0.9665
㰺	8	焼	0.9492
㰻	11	欺	0.9576
㰼	3	欧	0.9589
㰽	8	歇	0.9567
㰾	9	歇	0.9623
㰿	10	歇	0.9574
㱀	20	曖	0.9575
㱁	13	款	0.9590
